857291983	Nie
709072877	Tak
626340629	Nie
574265243	Tak
775230704	Tak
705779865	Tak
504669045	Tak
541677065	Nie
625231431	Tak
574933830	Nie
691401723	Nie
528687963	Nie
895905740	Tak
572894198	Nie
560477694	Nie
794785111	Nie
705670070	Tak
773071481	Nie
608582366	Tak
654358749	Tak
829616845	Tak
568082801	Nie
702240544	Tak
637626650	Nie
874891108	Tak
895905740	Tak
895905740	Tak
895905741	Tak
895905740	Tak
895905740	Tak
560477694	Nie
796620677	Tak
705670070	Tak
746196693	Nie
617963753	Nie
597232854	Nie
648500902	Tak
623452986	Tak
696306545	Tak
867280241	Nie
535710117	Nie
803572050	Tak
605156865	Tak
851853593	Tak
889131100	Tak
733738141	Tak
573893716	Tak
594881475	Nie
545200550	Tak
819651231	Tak
620710740	Nie
868890406	Tak
885040035	Tak
663512697	Nie
584950842	Tak
658754519	Nie
622513125	Tak
807765349	Nie
627489448	Nie
552398508	Tak
856999482	Nie
630061683	Tak
884067145	Nie
746216930	Nie
804722744	Tak
696946597	Tak
732815776	Nie
815836254	Tak
664413319	Nie
504669045	Tak
681779961	Nie
750476991	Tak
598446630	Tak
595462999	Nie
887152162	Nie
746296693	Tak
617953753	Tak
597232854	Nie
696946597	Tak
648544902	Nie
623352986	Nie
607339300	Nie
696304545	Tak
867343241	Tak
535710117	Nie
803572050	Tak
605156865	Tak
851233593	Nie
889123100	Nie
733738141	Tak
573893716	Tak
594881475	Nie
545200550	Tak
819633231	Nie
620710740	Nie
696946597	Tak
868230406	Nie
885040035	Tak
633312697	Tak
584912842	Tak
658754519	Nie
622223125	Nie
802115349	Nie
627239448	Nie
552393338	Nie
856769482	Tak
601061683	Tak
888884145	Nie
746212920	Tak
804722744	Tak
732815776	Nie
821126254	Nie
604413319	Nie
683229961	Nie
750421991	Nie
728777806	Tak
598211630	Nie
595421199	Tak
887122162	Nie
511972687	Nie
582478588	Nie
758172242	Tak
580874505	Nie
651977190	Nie
719800313	Nie
759000881	Tak
868088757	Nie
837836991	Tak
506954709	Nie
892450551	Tak
646970164	Tak
581069298	Nie
511033876	Nie
511388181	Nie
821208830	Nie
511936330	Tak
886940777	Tak
799691563	Tak
735277937	Nie
504678344	Nie
846833492	Nie
505493377	Tak
504846303	Nie
872601113	Nie
877781140	Nie
842259763	Tak
518645594	Nie
770472187	Tak
770443813	Nie
693444676	Tak
693180585	Nie
770291223	Nie
770451885	Tak
770963462	Tak
770797657	Nie
770216725	Nie
770188891	Tak
770301585	Nie
770365907	Nie
770644360	Nie
693916930	Tak
530691263	Nie
693500142	Tak
693631366	Tak
505823424	Nie
770537654	Nie
751995485	Tak
817131321	Nie
804102930	Nie
511186238	Tak
530837290	Tak
505673849	Tak
770291639	Tak
751950309	Nie
817725227	Tak
804296717	Tak
511266877	Tak
530511333	Tak
504731476	Nie
699258646	Tak
754805647	Tak
788480406	Tak
788985563	Nie
797358758	Nie
876432597	Nie
844117203	Nie
695498928	Tak
500149822	Nie
707511661	Nie
796941741	Nie
626805743	Tak
754420341	Nie
504852771	Tak
504859159	Tak
504602507	Tak
504661269	Nie
504730189	Nie
699717556	Tak
754977742	Tak
535134871	Nie
588102895	Nie
637455217	Nie
738316968	Nie
770766453	Tak
539677685	Tak
696946597	Tak
511797799	Nie
666862150	Nie
528563393	Tak
789349683	Tak
838673161	Tak
828230314	Nie
710437555	Nie
731777558	Tak
511487350	Nie
604230426	Tak
670347160	Tak
750127751	Nie
770858126	Tak
770563522	Nie
770294998	Tak
770628390	Nie
770592849	Nie
728777806	Tak
770310405	Nie
770208529	Tak
723316830	Tak
776351190	Tak
833239299	Tak
872355266	Tak
511472429	Tak
651274194	Tak
818781555	Tak
552497292	Tak
823882362	Tak
883671683	Tak
632723349	Tak
599998590	Tak
779634502	Nie
511735190	Nie
527435106	Tak
527803746	Nie
527806851	Tak
527991922	Tak
527567683	Tak
527115270	Tak
527381638	Nie
527373806	Nie
527746854	Nie
527869375	Nie
511122368	Tak
789360873	Nie
781942180	Nie
604908710	Tak
781703638	Tak
602885450	Tak
604713721	Tak
693905387	Nie
702156115	Tak
579638413	Tak
530247978	Tak
679875387	Tak
817688752	Tak
744719674	Nie
882490839	Nie
891193239	Nie
831345796	Tak
561304338	Tak
796222763	Tak
562190555	Nie
779988605	Tak
776247410	Nie
514334626	Tak
895529395	Nie
750842812	Tak
796231518	Nie
696946597	Tak
824866948	Tak
747465881	Tak
753128878	Nie
798514872	Nie
620722871	Nie
747478637	Tak
753190308	Tak
798995625	Nie
787452469	Tak
602725408	Tak
842528637	Tak
746192964	Tak
889798943	Tak
891298837	Nie
653679652	Tak
850272981	Tak
762329399	Nie
899155152	Nie
515597999	Tak
511432480	Nie
696946597	Tak
740611960	Nie
768985323	Nie
695967310	Nie
525762871	Tak
881417726	Tak
696946597	Tak
657167180	Tak
865624457	Nie
511161286	Tak
731530545	Tak
826648918	Nie
554310558	Tak
898557557	Tak
585188242	Tak
533865466	Nie
610974328	Nie
864977173	Tak
647354383	Tak
849511524	Nie
700465872	Nie
511235760	Nie
711201435	Nie
838145900	Tak
808800238	Nie
844355667	Tak
830128354	Tak
718220897	Tak
880219129	Nie
711437675	Nie
530209173	Nie
808350882	Nie
559990274	Nie
672383817	Nie
860414182	Nie
770489819	Tak
770104531	Tak
504669045	Tak
770371423	Nie
770323453	Nie
770885738	Nie
770269952	Nie
770753732	Tak
770400266	Tak
770582166	Tak
770732907	Tak
770862331	Tak
830803424	Nie
829926970	Tak
510154252	Nie
648711931	Tak
542272965	Nie
599178422	Nie
829108670	Tak
601872862	Tak
580300530	Tak
727124557	Nie
560283851	Tak
550306445	Nie
737297765	Tak
704739129	Tak
742969535	Nie
524612451	Tak
690470824	Nie
853725195	Tak
857877542	Tak
709581661	Nie
626664112	Tak
574755672	Tak
775449443	Tak
705656563	Tak
541239934	Nie
625500601	Tak
574112167	Tak
691834263	Nie
528176114	Tak
895232909	Tak
572273339	Nie
560946628	Tak
796817596	Nie
705417454	Nie
773973877	Tak
608674434	Nie
654713988	Tak
829827303	Tak
568276861	Nie
702509912	Nie
637234171	Tak
874888439	Tak
895324516	Nie
895830633	Nie
895835290	Nie
895986823	Tak
895594385	Tak
560234405	Nie
796213791	Nie
705812147	Tak
746665345	Tak
617294305	Tak
597145782	Nie
648949161	Nie
623521594	Nie
696940207	Nie
867354952	Nie
535583928	Nie
803494959	Tak
605222479	Tak
851107400	Nie
889367944	Nie
733421427	Tak
573823555	Nie
594917797	Nie
545126312	Tak
819403931	Nie
620649369	Nie
868833464	Tak
885876739	Tak
663810827	Nie
584200800	Tak
658137245	Tak
622132777	Tak
807915815	Tak
627574884	Nie
552888252	Nie
856109123	Tak
630375836	Nie
884938182	Tak
746914115	Nie
804381688	Nie
732357819	Tak
815184278	Nie
664861547	Tak
681791198	Nie
750280727	Tak
598228935	Tak
595140111	Tak
887730638	Nie
746619191	Tak
617648266	Tak
597673111	Tak
648146774	Nie
623372760	Nie
696785940	Nie
867916518	Tak
696946597	Tak
535518552	Nie
803378421	Tak
605499162	Nie
728777806	Tak
851222455	Tak
889630134	Nie
733190501	Tak
573996870	Tak
594738901	Tak
545141190	Tak
819192184	Nie
620229216	Tak
868245669	Tak
885123273	Nie
633957962	Nie
584444154	Nie
658651469	Nie
622254959	Tak
802952599	Tak
627856789	Tak
552678770	Tak
856348243	Nie
601767287	Nie
888165121	Tak
746282140	Nie
804915483	Tak
732426443	Tak
821163233	Nie
604665100	Nie
683335766	Nie
750277276	Tak
598886351	Tak
595391759	Nie
887389450	Tak
511451866	Tak
582714827	Tak
758287320	Tak
580818675	Tak
651922298	Nie
719276351	Tak
759368288	Tak
868604298	Nie
837950535	Tak
506377981	Nie
892307904	Tak
646280983	Tak
581137484	Tak
511970838	Tak
696946597	Tak
627856789	Tak
552678770	Tak
856348243	Nie
601767287	Nie
888165121	Tak
746282140	Nie
804915483	Tak
732426443	Tak
821163233	Nie
604665100	Nie
683335766	Nie
750277276	Tak
598886351	Tak
595391759	Nie
887389450	Tak
511451866	Tak
582714827	Tak
758287320	Tak
511970838	Tak
627856789	Tak
733190501	Tak
573996870	Tak
594738901	Tak
545141190	Tak
819192184	Nie
620229216	Tak
868245669	Tak
885123273	Nie
633957962	Nie
584444154	Nie
584444155	Tak
584444156	Tak
766732577	Nie
860601191	Tak
809292567	Nie
647126740	Nie
688001668	Tak
577743623	Tak
511533664	Nie
553516344	Tak
604204040	Tak
733985554	Tak
551444944	Nie
524322124	Tak
658060352	Tak
681479334	Tak
681479334	Tak
681479334	Tak
681479334	Tak
617386695	Tak
617386695	Tak
617386695	Tak
618237372	Tak
737369433	Nie
608854705	Nie
561504787	Tak
884267915	Nie
622997696	Nie
766732577	Nie
860601191	Tak
809292567	Nie
777963542	Tak
799905820	Tak
511357273	Tak
673959916	Nie
892001749	Tak
844676404	Nie
601363453	Tak
747601455	Tak
709746874	Tak
504669045	Tak
575854639	Nie
770289719	Tak
685009485	Tak
777951430	Nie
511797929	Tak
687387318	Tak
815244756	Tak
781672950	Nie
534853591	Nie
513112852	Nie
786516264	Tak
557791466	Nie
894392013	Nie
896135146	Nie
768234307	Nie
700095893	Tak
634660015	Tak
768154171	Nie
741410136	Tak
576961408	Nie
609230358	Nie
839185883	Tak
686021580	Nie
581302334	Tak
553782991	Nie
789403850	Tak
556350703	Tak
767307532	Nie
876309473	Nie
511024753	Tak
724586713	Nie
504669045	Tak
661291357	Tak
628816584	Tak
511463948	Tak
557279286	Nie
561818333	Nie
604084005	Tak
724737931	Tak
585572455	Tak
563113284	Tak
838206797	Tak
686464899	Tak
620866037	Nie
504669045	Tak
604104933	Nie
712855482	Nie
521114386	Nie
805148912	Nie
771964465	Tak
514367419	Tak
588726164	Tak
550772146	Tak
511619180	Tak
771455147	Tak
511691460	Tak
638538013	Tak
511376031	Tak
585060514	Nie
850764187	Nie
822175091	Nie
890117620	Nie
595973898	Tak
685807830	Nie
694257654	Tak
776193327	Tak
628406607	Nie
781891458	Nie
791443063	Nie
574788139	Nie
511583478	Nie
645553932	Nie
708089495	Tak
669255355	Nie
885716678	Nie
822591219	Tak
625315821	Tak
813642938	Nie
723513957	Tak
735649952	Nie
557295224	Nie
508033828	Tak
511368064	Tak
523781712	Tak
662019894	Tak
711422069	Nie
511212315	Nie
829368910	Tak
863905652	Nie
756447345	Tak
770309737	Tak
770309737	Tak
511000000	Tak
607339300	Nie
770309737	Tak
607339300	Nie
607339300	Nie
770309737	Tak
770309737	Tak
561518287	Nie
542892229	Tak
794112597	Tak
649289489	Tak
511100599	Tak
531802974	Nie
730489234	Tak
547446287	Nie
519221275	Tak
614555745	Nie
734541101	Tak
664263727	Tak
835854901	Nie
602488285	Tak
786525578	Tak
827365461	Tak
764859813	Nie
649869199	Nie
770309737	Tak
770309737	Tak
770309737	Tak
770309737	Tak
770309737	Tak
770309737	Tak
770309737	Tak
667010101	Nie
667010101	Nie
770309737	Tak
647126740	Nie
688001668	Tak
577743623	Tak
511533664	Nie
553516344	Tak
604204040	Tak
733985554	Tak
551444944	Nie
524322124	Tak
658060352	Tak
681479334	Tak
844572330	Tak
623337579	Tak
623337579	Tak
623337579	Tak
623337579	Tak
623337579	Tak
623337579	Tak
623337579	Tak
623337579	Tak
623337579	Tak
693442064	Tak
825287614	Tak
716798628	Nie
885009826	Tak
637256048	Tak
549654776	Tak
756294674	Tak
609365461	Tak
511219834	Tak
622126553	Nie
733439030	Nie
544225823	Tak
835411427	Nie
634684396	Nie
504669060	Nie
504661045	Tak
504269045	Tak
506669045	Tak
504669045	Tak
504669045	Tak
504669089	Nie
864136975	Tak
579999025	Nie
816343913	Nie
867414964	Tak
816845120	Nie
869530440	Tak
768595608	Nie
552182274	Nie
746075570	Nie
762249616	Tak
505292122	Nie
878680930	Tak
743538269	Tak
751676576	Tak
511677599	Tak
738262561	Nie
511784009	Nie
765895974	Nie
838620759	Nie
730712683	Nie
864388705	Nie
834054347	Tak
895959750	Nie
895566645	Tak
662654536	Tak
584702115	Tak
753610057	Tak
673076691	Tak
669453469	Nie
877037133	Tak
581509578	Nie
710716425	Nie
665204200	Nie
851577515	Tak
526031517	Tak
650407156	Tak
563332708	Nie
632227635	Tak
623337579	Tak
623337579	Tak
623337579	Tak
623337579	Tak
623337579	Tak
623337579	Tak
623337579	Tak
623337579	Tak
623337579	Tak
623337579	Tak
647488392	Tak
628998242	Tak
697784501	Nie
548707808	Nie
605137179	Tak
511329014	Tak
550357157	Tak
559083673	Tak
696946597	Tak
794967106	Nie
600799527	Tak
504196176	Nie
642371518	Nie
525083911	Tak
705547057	Tak
604113075	Nie
522368464	Nie
545271403	Tak
550614319	Tak
765999091	Tak
671805973	Tak
599045818	Tak
832530853	Nie
622011270	Tak
716778903	Tak
511921807	Nie
500866442	Tak
769984012	Nie
795642286	Tak
591599905	Nie
865715406	Tak
787480609	Nie
846198236	Tak
876513544	Nie
648478361	Tak
761929149	Nie
758936351	Nie
821847674	Tak
511405916	Nie
716941863	Nie
615128833	Tak
596532851	Tak
899694815	Nie
592870927	Tak
816755625	Tak
712199774	Tak
507243097	Tak
865094471	Tak
761297952	Nie
670501554	Nie
840447333	Tak
800416222	Tak
674969097	Tak
511398024	Tak
677191388	Tak
514300565	Tak
829390306	Tak
828148750	Tak
728257806	Tak
728257806	Tak
728777806	Tak
728257806	Tak
728257806	Tak
888257806	Nie
728257806	Tak
888257806	Nie
728257806	Tak
728257800	Nie
728257806	Tak
728257810	Nie
806458414	Nie
819228494	Tak
891126146	Tak
608684135	Nie
511062774	Tak
814721654	Nie
716127091	Tak
743375621	Tak
588091597	Tak
800226123	Tak
646706149	Tak
504669045	Tak
504119045	Nie
504669045	Tak
659392629	Tak
591779293	Nie
587840558	Nie
564726605	Nie
635793808	Nie
551975398	Tak
527231110	Nie
527231153	Tak
527231153	Tak
527190153	Nie
527231153	Tak
527231153	Tak
527231153	Tak
527245153	Nie
527245153	Nie
527231153	Tak
527231153	Tak
505231153	Nie
525639631	Tak
859392941	Nie
584297404	Tak
654428842	Tak
722937032	Nie
526459851	Tak
624611313	Tak
500778714	Nie
613109352	Tak
871840387	Tak
822845620	Nie
511034368	Tak
540635790	Nie
531884221	Nie
546361837	Tak
728469805	Tak
660405067	Tak
601225926	Nie
585582010	Nie
805855739	Tak
619462702	Nie
511067383	Tak
734791565	Nie
763142654	Nie
766699000	Tak
751828553	Nie
817724707	Tak
630385135	Nie
839281280	Nie
884375974	Nie
821311656	Tak
670334629	Tak
751185980	Tak
660387313	Nie
613187956	Nie
511307111	Tak
723468295	Tak
897912088	Nie
511060811	Tak
738218004	Nie
881274799	Tak
866429280	Nie
885982000	Nie
693393701	Tak
694292107	Nie
612778347	Tak
552389543	Tak
553335212	Nie
708417157	Nie
724515699	Nie
739808765	Tak
855988531	Nie
546028479	Nie
514354447	Nie
582205306	Nie
622627997	Tak
744518827	Tak
827318069	Tak
597398030	Tak
728257811	Tak
728257811	Tak
726657806	Nie
728299806	Nie
728257006	Nie
728257706	Nie
728257806	Tak
664257806	Nie
728257806	Tak
664257806	Nie
728257806	Tak
728257806	Tak
728257806	Tak
728257806	Tak
897845395	Nie
676357134	Nie
888844773	Tak
584425565	Nie
619462284	Tak
825780067	Nie
511375461	Nie
785496140	Nie
644891968	Tak
579950890	Tak
667402647	Tak
850660159	Nie
725782324	Tak
622594274	Tak
511662384	Tak
543345030	Tak
599602053	Nie
787602865	Nie
784771196	Nie
643794749	Nie
848073589	Nie
896047040	Tak
667369445	Tak
546509824	Tak
835896077	Nie
728893753	Nie
759387230	Nie
841383886	Nie
790213522	Tak
743226381	Nie
643453072	Nie
848334579	Tak
888283821	Nie
694459152	Tak
600618991	Tak
624948786	Tak
707050587	Tak
737464345	Nie
617049920	Tak
511763387	Tak
544214588	Tak
724878273	Nie
540312883	Tak
524097013	Nie
517454934	Tak
853033755	Tak
663834037	Nie
679977475	Nie
672157626	Tak
770395679	Tak
683495883	Tak
764365176	Tak
857104006	Nie
559329123	Nie
591699698	Nie
677337555	Nie
833339615	Nie
800589674	Tak
766288891	Tak
565721676	Nie
594531337	Tak
553647314	Tak
856997156	Tak
518238073	Nie
752226847	Tak
782538761	Tak
711207342	Nie
619910079	Nie
654242265	Tak
753267164	Nie
769130365	Nie
642977551	Tak
696946597	Tak
696946597	Tak
779579192	Tak
502166063	Nie
894777464	Nie
547543660	Tak
738389788	Nie
512161069	Tak
777514814	Nie
606841443	Tak
696946597	Tak
696946597	Tak
696946597	Tak
856839956	Tak
657611184	Tak
863387929	Tak
564624561	Nie
794785111	Tak
716425278	Nie
729923928	Nie
751031422	Tak
733555338	Nie
623200519	Tak
526173266	Tak
709888234	Tak
595953148	Nie
885708623	Tak
555791646	Nie
858194923	Tak
511451163	Nie
603162515	Tak
898148557	Nie
636351063	Tak
845239121	Nie
684151622	Nie
693156301	Nie
862867274	Nie
611432947	Nie
675832574	Nie
556739493	Tak
636638444	Nie
896706998	Tak
573536094	Tak
768934617	Nie
650621394	Tak
829048722	Tak
896534367	Tak
773606410	Nie
849295668	Nie
550576460	Nie
757947631	Nie
733439770	Nie
754344126	Nie
579896754	Tak
725486384	Nie
531521117	Nie
511183620	Tak
547314969	Nie
717322883	Tak
672407092	Tak
555976295	Nie
864769764	Tak
875532837	Nie
573586280	Tak
685588979	Tak
553283461	Tak
505231153	Tak
527231153	Tak
527231153	Tak
527231153	Tak
527231153	Tak
527231153	Tak
527231153	Tak
505231153	Nie
527261153	Tak
524555351	Tak
527231153	Tak
527231153	Tak
527231153	Tak
527231153	Tak
527267153	Nie
527231153	Tak
527231153	Tak
720039044	Tak
530311640	Nie
733238706	Nie
557412044	Tak
559823688	Nie
781702177	Nie
623337579	Tak
623337579	Tak
623337579	Tak
623337579	Tak
623337579	Tak
623337579	Tak
623337579	Tak
623337579	Tak
623337579	Tak
623337579	Tak
623337579	Tak
623337579	Tak
846567675	Nie
511927830	Tak
522738929	Nie
740745364	Tak
624966683	Nie
720214691	Nie
529967923	Nie
830779548	Tak
582184948	Nie
732712992	Nie
623561179	Tak
735279896	Tak
739339530	Tak
779047245	Tak
643248486	Nie
881264318	Tak
828732803	Nie
622124862	Tak
599637677	Tak
511940422	Nie
609883663	Nie
667010101	Nie
627561129	Tak
755264924	Tak
703864985	Tak
743655985	Nie
633907008	Tak
762962193	Tak
553489178	Tak
897447253	Nie
801133960	Tak
662876405	Nie
665722787	Tak
543655115	Nie
714433719	Tak
547418550	Nie
764351911	Nie
541898134	Nie
822524330	Tak
689694158	Nie
547954342	Tak
709667683	Tak
872462194	Nie
848936890	Nie
819216964	Nie
581230084	Nie
788301983	Nie
652094722	Nie
663896245	Nie
594419897	Nie
690834627	Nie
824644837	Tak
802955037	Tak
643563433	Tak
547461538	Nie
504117045	Nie
504669045	Tak
504669045	Tak
799815194	Tak
543719744	Nie
519335876	Tak
629600397	Nie
569692687	Tak
719111684	Tak
624626875	Tak
794540291	Nie
828486669	Tak
591315196	Tak
528305979	Nie
719552164	Nie
665519967	Nie
511900784	Nie
890119863	Nie
807759277	Tak
871233618	Tak
727423056	Nie
789935092	Tak
773520097	Nie
669172495	Nie
603604387	Nie
780388695	Tak
526954738	Nie
529677221	Tak
691595044	Nie
701041997	Nie
734169284	Nie
680408051	Tak
666277489	Nie
572885658	Nie
602482996	Nie
865933172	Tak
795620267	Tak
714843243	Nie
845163508	Tak
556280246	Nie
616722553	Tak
587278504	Tak
651336180	Tak
640959533	Nie
875910189	Tak
750759105	Tak
634014890	Nie
717871044	Nie
750401151	Tak
610445381	Nie
561644110	Tak
769729187	Nie
890055667	Tak
511866781	Nie
694547214	Nie
766040034	Tak
798186393	Tak
520077912	Tak
735761600	Nie
606068970	Nie
571470114	Nie
527096622	Tak
718208069	Tak
820321767	Nie
787017907	Tak
575009749	Nie
790809372	Tak
745533018	Tak
643639155	Tak
859654154	Nie
781273807	Nie
655649155	Tak
777605514	Tak
609638299	Nie
734471987	Nie
562965056	Nie
696946597	Tak
659704047	Nie
815534840	Tak
766728101	Nie
668346042	Tak
657147951	Nie
761621988	Tak
547099424	Tak
682444155	Nie
837065240	Tak
875522854	Nie
596319356	Tak
817464997	Nie
522433070	Tak
665442055	Nie
549494799	Nie
827153670	Nie
651212483	Nie
736133071	Tak
511705513	Nie
806419694	Tak
882259026	Nie
725202548	Tak
745020028	Tak
601446919	Nie
874477378	Nie
882266663	Nie
657245909	Tak
565416683	Nie
711343937	Nie
688390435	Nie
787755591	Tak
511613083	Nie
891421939	Tak
597070673	Nie
596554984	Tak
870347760	Nie
544078920	Nie
883159256	Tak
742642001	Nie
832457094	Tak
836204781	Nie
604410767	Tak
630983656	Nie
701425798	Nie
643229187	Nie
832281396	Tak
667934458	Tak
794332444	Tak
873794448	Tak
637602439	Tak
542714569	Tak
850230966	Tak
721370540	Tak
635227441	Tak
878942566	Tak
511754640	Tak
728257806	Tak
728257806	Tak
506257806	Tak
505257806	Nie
505257806	Nie
728257806	Tak
728257806	Tak
886257806	Nie
886257806	Nie
728257676	Tak
728257453	Tak
728257453	Tak
772867567	Tak
607339300	Nie
661359740	Tak
504669045	Tak
561505276	Tak
772673278	Tak
637538827	Tak
560274091	Tak
739215889	Tak
781418900	Nie
552695739	Tak
511871857	Nie
778740929	Tak
773547704	Tak
628957107	Nie
697881246	Tak
548982330	Nie
605833257	Tak
511771398	Tak
550841502	Tak
559690888	Nie
696764661	Tak
696569741	Nie
696810898	Nie
696847250	Nie
696815799	Nie
794355104	Tak
600692936	Nie
504452351	Tak
642999727	Tak
525402252	Tak
705379595	Tak
604417723	Tak
522111916	Nie
545571394	Nie
550564469	Nie
765258911	Tak
671508775	Nie
599294262	Tak
832695931	Nie
622880288	Tak
716946456	Nie
511725116	Tak
500466694	Tak
769983139	Tak
795682730	Tak
591627883	Tak
865768891	Nie
787136901	Tak
846507259	Nie
876499236	Tak
648140900	Tak
761272516	Tak
758938738	Tak
821963744	Nie
511120564	Tak
716640387	Tak
615305787	Tak
596465522	Tak
899787939	Tak
592270367	Tak
816653145	Tak
712954628	Nie
507106143	Tak
876321999	Nie
761511582	Tak
670616896	Tak
840988794	Nie
800181601	Nie
674235633	Tak
511182754	Nie
677439853	Tak
514459160	Nie
829877817	Nie
828469888	Nie
728560280	Nie
728812343	Nie
728733543	Tak
728788299	Tak
728840778	Nie
728436515	Nie
728299214	Tak
728920890	Nie
728509761	Tak
728297952	Nie
728911522	Tak
728519121	Tak
728648534	Nie
728840615	Nie
728232394	Tak
728373545	Nie
728169931	Nie
806623222	Tak
819121331	Tak
891496479	Nie
608458234	Tak
511262549	Tak
814832824	Tak
716997523	Nie
696946597	Tak
743763991	Tak
588749158	Tak
800655344	Tak
646593231	Nie
504528280	Nie
504383919	Nie
504524490	Nie
504161320	Tak
504233140	Nie
504168956	Nie
659738523	Nie
591113455	Nie
587539734	Tak
564188657	Tak
635415189	Nie
551143807	Tak
527223117	Tak
527223332	Nie
527541544	Nie
527497454	Tak
527964797	Nie
527529500	Nie
527242575	Nie
527277555	Nie
527598616	Nie
527577543	Nie
527598940	Tak
527931506	Nie
525804974	Nie
859516514	Tak
584755609	Nie
654477769	Tak
722407977	Tak
526990675	Nie
624554809	Nie
500718572	Tak
613134519	Tak
871393657	Nie
822206482	Tak
511585818	Tak
540952556	Tak
531140124	Nie
546432301	Tak
728549792	Nie
660891295	Nie
601344629	Nie
585974115	Nie
805512206	Tak
619216612	Nie
511872921	Tak
734759798	Nie
763856791	Tak
766510909	Tak
751402854	Tak
817220941	Tak
630885858	Nie
839323515	Nie
884476228	Nie
821753529	Nie
670182248	Nie
751644829	Tak
660698860	Tak
613655812	Nie
511230859	Nie
723114986	Tak
897896446	Tak
511346474	Tak
738464576	Nie
881459634	Nie
866811708	Tak
885512571	Nie
693604873	Tak
694645144	Tak
612316690	Nie
552487131	Tak
553781541	Tak
708934867	Tak
724596545	Nie
739665430	Tak
855699545	Tak
546817439	Nie
514444272	Nie
582356277	Tak
622211294	Nie
744211780	Nie
827606158	Nie
597912520	Nie
728269839	Tak
728854119	Nie
728824147	Tak
728319871	Nie
728855263	Nie
728714676	Nie
728569867	Tak
